0;20
0.0499999999883584;19.5
0.1333333334187045;16.2
0.2166666666744277;16.0
0.3000000001047738;15.5
0.3833333333604969;15.5
0.466666666790843;13.5
0.5500000000465661;1.2
0.6333333333022892;-2.0
0.7166666667326353;-2.0
0.7999999999883585;-2.0
0.8833333334187046;-2.0
0.9666666666744276;-2.0
1.0500000001047738;-4.3
1.133333333360497;-4.3
1.216666666790843;-4.3
1.300000000046566;-4.3
1.3833333333022892;-4.3
1.4666666667326351;-4.3
1.5499999999883585;-4.3
1.6333333334187046;-6.3
1.7166666666744277;-6.3
1.8000000001047738;-6.3
1.883333333360497;-6.3
1.966666666790843;-8.7
2.050000000046566;-8.7
2.133333333302289;-8.7
2.216666666732636;-8.7
2.2999999999883585;-8.7
2.383333333418705;-8.7
2.466666666674428;-10.7
2.550000000104774;-10.7
2.633333333360497;-10.7
2.716666666790843;-10.7
2.800000000046566;-10.7
2.883333333302289;-10.7
2.966666666732636;-10.7
3.0499999999883585;-10.7
3.133333333418705;-10.7
3.216666666674428;-10.7
3.300000000104774;-11.5
3.383333333360497;-11.5
3.466666666790843;-11.5
3.550000000046566;-11.5
3.633333333302289;-11.5
3.7166666667326353;-11.5
3.7999999999883594;-11.5
3.883333333418705;-11.5
3.966666666674428;-11.5
4.050000000104774;-11.5
4.133333333360497;-12.5
4.216666666790843;-12.5
4.300000000046566;-12.5
4.383333333302289;-12.5
4.466666666732635;-12.5
4.549999999988359;-12.5
4.633333333418705;-12.5
4.716666666674428;-12.5
4.800000000104774;-12.5
4.883333333360497;-12.5
4.966666666790843;-13.0
5.050000000046566;-13.0
5.133333333302289;-13.0
5.216666666732635;-13.0
5.299999999988359;-13.0
5.383333333418705;-13.0
5.466666666674428;-13.0
5.550000000104774;-13.0
5.633333333360497;-13.0
5.716666666790843;-13.0
5.800000000046566;-13.0
5.883333333302289;-13.0
5.966666666732635;-13.0
6.049999999988359;-13.0
6.133333333418705;-13.0
6.216666666674428;-13.0
6.300000000104774;-13.0
6.383333333360497;-13.0
6.466666666790843;-13.0
6.550000000046566;-13.0
6.633333333302289;-13.1
6.716666666732635;-13.1
6.799999999988359;-13.1
6.883333333418705;-13.1
6.966666666674428;-13.1
7.050000000104774;-13.1
7.133333333360497;-13.1
7.216666666790843;-13.1
7.300000000046566;-13.1
7.383333333302289;-13.1
7.466666666732635;-13.5
7.5499999999883585;-13.5
7.633333333418705;-13.5
7.716666666674428;-13.5
7.800000000104774;-13.5
7.883333333360497;-13.5
7.966666666790843;-13.5
8.050000000046566;-13.5
8.13333333330229;-13.5
8.216666666732635;-13.5
8.299999999988358;-14.0
8.383333333418705;-14.0
8.466666666674428;-14.0
8.550000000104774;-14.0
8.633333333360497;-14.0
8.716666666790843;-14.0
8.800000000046566;-12.0
8.88333333330229;-12.0
8.966666666732635;-12.0
9.049999999988358;-12.0
9.133333333418705;-12.0
9.216666666674428;-12.0
9.300000000104774;-12.0
9.383333333360495;-12.0
9.466666666790845;-12.0
9.550000000046566;-12.0
9.63333333330229;-11.6
9.716666666732635;-11.6
9.799999999988358;-11.6
9.883333333418705;-11.6
9.966666666674428;-11.6
10.050000000104774;-11.6
10.133333333360495;-11.6
10.216666666790845;-11.6
10.300000000046566;-11.6
10.38333333330229;-11.6
10.466666666732635;-13.5
10.549999999988358;-13.5
10.633333333418705;-13.5
10.716666666674428;-13.5
10.800000000104774;-13.5
10.883333333360495;-13.5
10.966666666790845;-13.5
11.050000000046566;-13.5
11.13333333330229;-13.5
11.216666666732635;-13.5
11.299999999988358;-14.2
11.383333333418705;-14.2
11.466666666674428;-14.2
11.550000000104774;-14.2
11.633333333360495;-14.2
11.716666666790845;-14.2
11.800000000046566;-14.2
11.88333333330229;-14.2
11.966666666732635;-14.2
12.049999999988358;-14.2
12.133333333418705;-14.5
12.216666666674428;-14.5
12.300000000104774;-14.5
12.383333333360495;-14.5
12.466666666790845;-14.5
12.550000000046566;-14.5
12.63333333330229;-14.5
12.716666666732635;-14.5
12.799999999988358;-14.5
12.883333333418705;-14.5
12.966666666674428;-15.0
13.050000000104774;-15.0
13.133333333360495;-15.0
13.216666666790845;-15.0
13.300000000046566;-15.0
13.38333333330229;-15.0
13.466666666732635;-15.0
13.549999999988358;-15.0
13.633333333418705;-15.0
13.716666666674428;-15.0
13.800000000104774;-15.0
13.883333333360495;-15.0
13.966666666790845;-15.0
14.050000000046566;-15.0
14.13333333330229;-15.0
14.216666666732635;-15.0
14.299999999988358;-15.0
14.383333333418705;-15.0
14.466666666674428;-15.0
14.550000000104774;-15.0
14.633333333360495;-15.1
14.716666666790845;-15.1
14.800000000046566;-15.1
14.88333333330229;-15.1
14.966666666732635;-15.1
15.049999999988358;-15.1
15.133333333418705;-15.1
15.216666666674428;-15.1
15.300000000104774;-15.1
15.383333333360495;-15.1
15.466666666790845;-15.5
15.550000000046566;-15.5
15.63333333330229;-15.5
15.716666666732635;-15.5
15.799999999988358;-15.5
15.883333333418705;-15.5
15.966666666674428;-15.5
16.050000000104774;-15.5
16.133333333360497;-15.5
